City,Category,Jaccard,b1_stars,b2_stars,b1_rev,b2_rev
Indianapolis,Shopping,0.01718213058419244,4.5,4.5,91,205
Indianapolis,Shopping,0.023255813953488372,4.5,4.5,91,173
Indianapolis,Shopping,0.05115089514066496,4.5,4.5,206,205
Indianapolis,Shopping,0.06680584551148225,4.5,4.5,206,305
Indianapolis,Shopping,0.03333333333333333,4.5,4.5,206,42
Indianapolis,Shopping,0.06162464985994398,4.5,4.5,206,173
Indianapolis,Shopping,0.022935779816513763,4.5,5.0,206,17
Indianapolis,Shopping,0.022727272727272728,4.5,4.5,206,109
Indianapolis,Shopping,0.07368421052631578,4.5,4.5,205,305
Indianapolis,Shopping,0.04219409282700422,4.5,4.5,205,42
Indianapolis,Shopping,0.06779661016949153,4.5,4.5,205,173
Indianapolis,Shopping,0.02575107296137339,4.5,4.0,205,34
Indianapolis,Shopping,0.04318936877076412,4.5,4.5,205,109
Indianapolis,Shopping,0.03273809523809524,4.5,4.5,305,42
Indianapolis,Shopping,0.06696428571428571,4.5,4.5,305,173
Indianapolis,Shopping,0.02108433734939759,4.5,4.0,305,34
Indianapolis,Shopping,0.018518518518518517,4.5,3.5,305,25
Indianapolis,Shopping,0.02729528535980149,4.5,4.5,305,109
Indianapolis,Shopping,0.03365384615384615,4.5,4.5,42,173
Indianapolis,Shopping,0.029850746268656716,4.5,4.0,173,34
Indianapolis,Shopping,0.04059040590405904,4.5,4.5,173,109
Indianapolis,Books,0.075,4.0,4.0,38,48
Indianapolis,Mags,0.075,4.0,4.0,38,48
Indianapolis,Music & Video,0.075,4.0,4.0,38,48
Indianapolis,Bookstores,0.075,4.0,4.0,38,48
Indianapolis,Bars,0.010570824524312896,3.5,3.5,257,221
Indianapolis,Bars,0.008670520231213872,3.5,4.0,257,441
Indianapolis,Bars,0.01567398119122257,3.5,3.0,257,67
Indianapolis,Bars,0.010245901639344262,3.5,4.5,257,236
Indianapolis,Bars,0.016091954022988506,3.5,4.0,257,184
Indianapolis,Bars,0.019823788546255508,3.5,4.5,257,206
Indianapolis,Bars,0.011834319526627219,3.5,4.0,257,427
Indianapolis,Bars,0.013157894736842105,3.5,4.0,257,128
Indianapolis,Bars,0.018115942028985508,3.5,4.5,257,305
Indianapolis,Bars,0.006557377049180328,3.5,4.5,257,971
Indianapolis,Bars,0.042821158690176324,4.0,4.5,208,206
Indianapolis,Bars,0.03927986906710311,4.0,4.0,208,427
Indianapolis,Bars,0.04056795131845842,4.0,4.5,208,305
Indianapolis,Bars,0.028469750889679714,4.0,4.5,208,81
Indianapolis,Bars,0.00855431993156544,4.0,4.5,208,971
Indianapolis,Bars,0.026923076923076925,4.0,4.5,208,59
Indianapolis,Bars,0.010582010582010581,4.5,4.0,132,441
Indianapolis,Bars,0.04843304843304843,4.5,4.5,132,236
Indianapolis,Bars,0.026905829596412557,4.5,4.0,132,97
Indianapolis,Bars,0.020072992700729927,4.5,4.0,132,427
Indianapolis,Bars,0.035856573705179286,4.5,4.0,132,128
Indianapolis,Bars,0.04419889502762431,4.5,4.5,132,57
Indianapolis,Bars,0.027958993476234855,4.5,4.5,132,971
Indianapolis,Bars,0.021739130434782608,4.0,4.0,43,427
Indianapolis,Bars,0.014577259475218658,4.0,4.5,43,305
Indianapolis,Bars,0.004955401387512388,4.0,4.5,43,971
Indianapolis,Bars,0.020030816640986132,3.5,4.0,221,441
Indianapolis,Bars,0.0176678445229682,3.5,3.0,221,67
Indianapolis,Bars,0.011061946902654867,3.5,4.5,221,236
Indianapolis,Bars,0.01597444089456869,3.5,4.0,221,97
Indianapolis,Bars,0.014084507042253521,3.5,4.0,221,427
Indianapolis,Bars,0.02046783625730994,3.5,4.0,221,128
Indianapolis,Bars,0.011538461538461539,3.5,4.5,221,305
Indianapolis,Bars,0.016835016835016835,3.5,4.5,221,81
Indianapolis,Bars,0.013605442176870748,3.5,4.5,221,971
Indianapolis,Bars,0.030441400304414,4.0,4.5,441,236
Indianapolis,Bars,0.027914614121510674,4.0,4.0,441,184
Indianapolis,Bars,0.017013232514177693,4.0,4.0,441,97
Indianapolis,Bars,0.026984126984126985,4.0,4.5,441,206
Indianapolis,Bars,0.0199764982373678,4.0,4.0,441,427
Indianapolis,Bars,0.01971326164874552,4.0,4.0,441,128
Indianapolis,Bars,0.021917808219178082,4.0,4.5,441,305
Indianapolis,Bars,0.014256619144602852,4.0,4.5,441,57
Indianapolis,Bars,0.009671179883945842,4.0,4.5,441,81
Indianapolis,Bars,0.05451829723674384,4.0,4.5,441,971
Indianapolis,Bars,0.010309278350515464,4.0,4.5,441,49
Indianapolis,Bars,0.00484027105517909,3.0,4.5,67,971
Indianapolis,Bars,0.01937046004842615,4.5,4.0,236,184
Indianapolis,Bars,0.030959752321981424,4.5,4.0,236,97
Indianapolis,Bars,0.018433179723502304,4.5,4.5,236,206
Indianapolis,Bars,0.012213740458015267,4.5,4.0,236,427
Indianapolis,Bars,0.02535211267605634,4.5,4.0,236,128
Indianapolis,Bars,0.0150093808630394,4.5,4.5,236,305
Indianapolis,Bars,0.03900709219858156,4.5,4.5,236,57
Indianapolis,Bars,0.05231037489102005,4.5,4.5,236,971
Indianapolis,Bars,0.056179775280898875,4.0,4.0,184,97
Indianapolis,Bars,0.03713527851458886,4.0,4.5,184,206
Indianapolis,Bars,0.014925373134328358,4.0,4.0,184,427
Indianapolis,Bars,0.02622950819672131,4.0,4.0,184,128
Indianapolis,Bars,0.016597510373443983,4.0,4.5,184,305
Indianapolis,Bars,0.02109704641350211,4.0,4.5,184,57
Indianapolis,Bars,0.023076923076923078,4.0,4.5,184,81
Indianapolis,Bars,0.023914968999114262,4.0,4.5,184,971
Indianapolis,Bars,0.023076923076923078,3.5,4.5,60,206
Indianapolis,Bars,0.012474012474012475,3.5,4.0,60,427
Indianapolis,Bars,0.0273224043715847,3.5,4.0,60,128
Indianapolis,Bars,0.025280898876404494,3.5,4.5,60,305
Indianapolis,Bars,0.03676470588235294,3.5,4.5,60,81
Indianapolis,Bars,0.01376597836774828,3.5,4.5,60,971
Indianapolis,Bars,0.02364864864864865,4.0,4.5,97,206
Indianapolis,Bars,0.0273972602739726,4.0,4.0,97,128
Indianapolis,Bars,0.015151515151515152,4.0,4.5,97,305
Indianapolis,Bars,0.02005730659025788,4.0,4.5,97,971
Indianapolis,Bars,0.05149501661129568,4.5,4.0,206,427
Indianapolis,Bars,0.024539877300613498,4.5,4.0,206,128
Indianapolis,Bars,0.06680584551148225,4.5,4.5,206,305
Indianapolis,Bars,0.05128205128205128,4.5,4.5,206,81
Indianapolis,Bars,0.03609154929577465,4.5,4.5,206,971
Indianapolis,Bars,0.025878003696857672,4.0,4.0,427,128
Indianapolis,Bars,0.01680672268907563,4.0,4.0,427,57
Indianapolis,Bars,0.07964601769911504,4.0,4.5,427,305
Indianapolis,Bars,0.036734693877551024,4.0,4.5,427,81
Indianapolis,Bars,0.04640718562874251,4.0,4.5,427,971
Indianapolis,Bars,0.023157894736842106,4.0,4.5,427,59
Indianapolis,Bars,0.03588516746411483,4.0,4.5,128,305
Indianapolis,Bars,0.02137546468401487,4.0,4.5,128,971
Indianapolis,Bars,0.029069767441860465,4.0,4.5,128,49
Indianapolis,Bars,0.014005602240896359,4.0,4.5,57,305
Indianapolis,Bars,0.004887585532746823,4.0,4.5,57,971
Indianapolis,Bars,0.04043126684636118,4.5,4.5,305,81
Indianapolis,Bars,0.02986279257465698,4.5,4.5,305,971
Indianapolis,Bars,0.023121387283236993,4.5,4.5,305,49
Indianapolis,Bars,0.02824858757062147,4.5,4.5,305,59
Indianapolis,Bars,0.013806706114398421,4.5,4.5,57,971
Indianapolis,Bars,0.01937984496124031,4.5,4.5,81,971
Indianapolis,Bars,0.007905138339920948,4.5,4.5,971,49
Indianapolis,Bars,0.005859375,4.5,4.5,971,59
Indianapolis,Nightlife,0.010570824524312896,3.5,3.5,257,221
Indianapolis,Nightlife,0.008670520231213872,3.5,4.0,257,441
Indianapolis,Nightlife,0.01567398119122257,3.5,3.0,257,67
Indianapolis,Nightlife,0.010245901639344262,3.5,4.5,257,236
Indianapolis,Nightlife,0.016091954022988506,3.5,4.0,257,184
Indianapolis,Nightlife,0.019823788546255508,3.5,4.5,257,206
Indianapolis,Nightlife,0.011834319526627219,3.5,4.0,257,427
Indianapolis,Nightlife,0.013157894736842105,3.5,4.0,257,128
Indianapolis,Nightlife,0.018115942028985508,3.5,4.5,257,305
Indianapolis,Nightlife,0.006557377049180328,3.5,4.5,257,971
Indianapolis,Nightlife,0.042821158690176324,4.0,4.5,208,206
Indianapolis,Nightlife,0.03927986906710311,4.0,4.0,208,427
Indianapolis,Nightlife,0.025806451612903226,4.0,4.5,208,110
Indianapolis,Nightlife,0.016129032258064516,4.0,3.0,208,107
Indianapolis,Nightlife,0.04056795131845842,4.0,4.5,208,305
Indianapolis,Nightlife,0.028469750889679714,4.0,4.5,208,81
Indianapolis,Nightlife,0.00855431993156544,4.0,4.5,208,971
Indianapolis,Nightlife,0.026923076923076925,4.0,4.5,208,59
Indianapolis,Nightlife,0.010582010582010581,4.5,4.0,132,441
Indianapolis,Nightlife,0.04843304843304843,4.5,4.5,132,236
Indianapolis,Nightlife,0.026905829596412557,4.5,4.0,132,97
Indianapolis,Nightlife,0.020072992700729927,4.5,4.0,132,427
Indianapolis,Nightlife,0.035856573705179286,4.5,4.0,132,128
Indianapolis,Nightlife,0.04419889502762431,4.5,4.5,132,57
Indianapolis,Nightlife,0.027958993476234855,4.5,4.5,132,971
Indianapolis,Nightlife,0.021739130434782608,4.0,4.0,43,427
Indianapolis,Nightlife,0.014577259475218658,4.0,4.5,43,305
Indianapolis,Nightlife,0.004955401387512388,4.0,4.5,43,971
Indianapolis,Nightlife,0.020080321285140562,4.5,4.5,48,206
Indianapolis,Nightlife,0.014957264957264958,4.5,4.0,48,427
Indianapolis,Nightlife,0.039473684210526314,4.5,4.5,48,110
Indianapolis,Nightlife,0.01729106628242075,4.5,4.5,48,305
Indianapolis,Nightlife,0.04032258064516129,4.5,4.5,48,81
Indianapolis,Nightlife,0.004930966469428008,4.5,4.5,48,971
Indianapolis,Nightlife,0.020030816640986132,3.5,4.0,221,441
Indianapolis,Nightlife,0.0176678445229682,3.5,3.0,221,67
Indianapolis,Nightlife,0.011061946902654867,3.5,4.5,221,236
Indianapolis,Nightlife,0.01597444089456869,3.5,4.0,221,97
Indianapolis,Nightlife,0.014084507042253521,3.5,4.0,221,427
Indianapolis,Nightlife,0.02046783625730994,3.5,4.0,221,128
Indianapolis,Nightlife,0.018461538461538463,3.5,4.5,221,110
Indianapolis,Nightlife,0.011538461538461539,3.5,4.5,221,305
Indianapolis,Nightlife,0.016835016835016835,3.5,4.5,221,81
Indianapolis,Nightlife,0.013605442176870748,3.5,4.5,221,971
Indianapolis,Nightlife,0.030441400304414,4.0,4.5,441,236
Indianapolis,Nightlife,0.027914614121510674,4.0,4.0,441,184
Indianapolis,Nightlife,0.017013232514177693,4.0,4.0,441,97
Indianapolis,Nightlife,0.026984126984126985,4.0,4.5,441,206
Indianapolis,Nightlife,0.0199764982373678,4.0,4.0,441,427
Indianapolis,Nightlife,0.01971326164874552,4.0,4.0,441,128
Indianapolis,Nightlife,0.022263450834879406,4.0,4.5,441,110
Indianapolis,Nightlife,0.021917808219178082,4.0,4.5,441,305
Indianapolis,Nightlife,0.010245901639344262,4.0,4.5,441,52
Indianapolis,Nightlife,0.014256619144602852,4.0,4.5,441,57
Indianapolis,Nightlife,0.009671179883945842,4.0,4.5,441,81
Indianapolis,Nightlife,0.05451829723674384,4.0,4.5,441,971
Indianapolis,Nightlife,0.010309278350515464,4.0,4.5,441,49
Indianapolis,Nightlife,0.00484027105517909,3.0,4.5,67,971
Indianapolis,Nightlife,0.01937046004842615,4.5,4.0,236,184
Indianapolis,Nightlife,0.030959752321981424,4.5,4.0,236,97
Indianapolis,Nightlife,0.018433179723502304,4.5,4.5,236,206
Indianapolis,Nightlife,0.012213740458015267,4.5,4.0,236,427
Indianapolis,Nightlife,0.02535211267605634,4.5,4.0,236,128
Indianapolis,Nightlife,0.0150093808630394,4.5,4.5,236,305
Indianapolis,Nightlife,0.03900709219858156,4.5,4.5,236,57
Indianapolis,Nightlife,0.05231037489102005,4.5,4.5,236,971
Indianapolis,Nightlife,0.056179775280898875,4.0,4.0,184,97
Indianapolis,Nightlife,0.03713527851458886,4.0,4.5,184,206
Indianapolis,Nightlife,0.014925373134328358,4.0,4.0,184,427
Indianapolis,Nightlife,0.02622950819672131,4.0,4.0,184,128
Indianapolis,Nightlife,0.024305555555555556,4.0,4.5,184,110
Indianapolis,Nightlife,0.016597510373443983,4.0,4.5,184,305
Indianapolis,Nightlife,0.02109704641350211,4.0,4.5,184,57
Indianapolis,Nightlife,0.023076923076923078,4.0,4.5,184,81
Indianapolis,Nightlife,0.023914968999114262,4.0,4.5,184,971
Indianapolis,Nightlife,0.023076923076923078,3.5,4.5,60,206
Indianapolis,Nightlife,0.012474012474012475,3.5,4.0,60,427
Indianapolis,Nightlife,0.0273224043715847,3.5,4.0,60,128
Indianapolis,Nightlife,0.025280898876404494,3.5,4.5,60,305
Indianapolis,Nightlife,0.03676470588235294,3.5,4.5,60,81
Indianapolis,Nightlife,0.01376597836774828,3.5,4.5,60,971
Indianapolis,Nightlife,0.02364864864864865,4.0,4.5,97,206
Indianapolis,Nightlife,0.0273972602739726,4.0,4.0,97,128
Indianapolis,Nightlife,0.04020100502512563,4.0,4.5,97,110
Indianapolis,Nightlife,0.015151515151515152,4.0,4.5,97,305
Indianapolis,Nightlife,0.02005730659025788,4.0,4.5,97,971
Indianapolis,Nightlife,0.05149501661129568,4.5,4.0,206,427
Indianapolis,Nightlife,0.024539877300613498,4.5,4.0,206,128
Indianapolis,Nightlife,0.046357615894039736,4.5,4.5,206,110
Indianapolis,Nightlife,0.06680584551148225,4.5,4.5,206,305
Indianapolis,Nightlife,0.027888446215139442,4.5,4.5,206,52
Indianapolis,Nightlife,0.05128205128205128,4.5,4.5,206,81
Indianapolis,Nightlife,0.03609154929577465,4.5,4.5,206,971
Indianapolis,Nightlife,0.025878003696857672,4.0,4.0,427,128
Indianapolis,Nightlife,0.02676864244741874,4.0,4.5,427,110
Indianapolis,Nightlife,0.017142857142857144,4.0,3.0,427,107
Indianapolis,Nightlife,0.01680672268907563,4.0,4.0,427,57
Indianapolis,Nightlife,0.07964601769911504,4.0,4.5,427,305
Indianapolis,Nightlife,0.023504273504273504,4.0,4.5,427,52
Indianapolis,Nightlife,0.036734693877551024,4.0,4.5,427,81
Indianapolis,Nightlife,0.04640718562874251,4.0,4.5,427,971
Indianapolis,Nightlife,0.023157894736842106,4.0,4.5,427,59
Indianapolis,Nightlife,0.02145922746781116,4.0,4.5,128,110
Indianapolis,Nightlife,0.03588516746411483,4.0,4.5,128,305
Indianapolis,Nightlife,0.02137546468401487,4.0,4.5,128,971
Indianapolis,Nightlife,0.029069767441860465,4.0,4.5,128,49
Indianapolis,Nightlife,0.02843601895734597,4.5,3.0,110,107
Indianapolis,Nightlife,0.058673469387755105,4.5,4.5,110,305
Indianapolis,Nightlife,0.03184713375796178,4.5,4.5,110,52
Indianapolis,Nightlife,0.0670391061452514,4.5,4.5,110,81
Indianapolis,Nightlife,0.01885014137606032,4.5,4.5,110,971
Indianapolis,Nightlife,0.005597014925373134,3.0,4.5,107,971
Indianapolis,Nightlife,0.0375,3.0,4.5,107,59
Indianapolis,Nightlife,0.014005602240896359,4.0,4.5,57,305
Indianapolis,Nightlife,0.004887585532746823,4.0,4.5,57,971
Indianapolis,Nightlife,0.034782608695652174,4.5,4.5,305,52
Indianapolis,Nightlife,0.04043126684636118,4.5,4.5,305,81
Indianapolis,Nightlife,0.02986279257465698,4.5,4.5,305,971
Indianapolis,Nightlife,0.023121387283236993,4.5,4.5,305,49
Indianapolis,Nightlife,0.02824858757062147,4.5,4.5,305,59
Indianapolis,Nightlife,0.047244094488188976,4.5,4.5,52,81
Indianapolis,Nightlife,0.010869565217391304,4.5,4.5,52,971
Indianapolis,Nightlife,0.013806706114398421,4.5,4.5,57,971
Indianapolis,Nightlife,0.01937984496124031,4.5,4.5,81,971
Indianapolis,Nightlife,0.007905138339920948,4.5,4.5,971,49
Indianapolis,Nightlife,0.005859375,4.5,4.5,971,59
Indianapolis,American (New),0.00980392156862745,3.5,3.5,257,258
Indianapolis,American (New),0.010570824524312896,3.5,3.5,257,221
Indianapolis,American (New),0.01567398119122257,3.5,3.0,257,67
Indianapolis,American (New),0.004297114794352364,3.5,4.0,257,1379
Indianapolis,American (New),0.016091954022988506,3.5,4.0,257,184
Indianapolis,American (New),0.008741258741258742,3.5,4.0,257,320
Indianapolis,American (New),0.006557377049180328,3.5,4.5,257,971
Indianapolis,American (New),0.024175824175824177,4.0,3.5,208,258
Indianapolis,American (New),0.013513513513513514,4.0,3.5,208,167
Indianapolis,American (New),0.012763241863433313,4.0,4.0,208,1379
Indianapolis,American (New),0.00855431993156544,4.0,4.5,208,971
Indianapolis,American (New),0.010548523206751054,3.5,3.5,258,221
Indianapolis,American (New),0.008004926108374385,3.5,4.0,258,1379
Indianapolis,American (New),0.01141552511415525,3.5,4.0,258,184
Indianapolis,American (New),0.01358695652173913,3.5,4.5,258,115
Indianapolis,American (New),0.019933554817275746,3.5,3.0,258,49
Indianapolis,American (New),0.015817223198594025,3.5,4.0,258,320
Indianapolis,American (New),0.009860312243221035,3.5,4.5,258,971
Indianapolis,American (New),0.009797517962116264,3.5,4.0,167,1379
Indianapolis,American (New),0.010657193605683837,3.5,4.5,167,971
Indianapolis,American (New),0.0176678445229682,3.5,3.0,221,67
Indianapolis,American (New),0.007556675062972292,3.5,4.0,221,1379
Indianapolis,American (New),0.01597444089456869,3.5,4.0,221,97
Indianapolis,American (New),0.015105740181268883,3.5,4.5,221,115
Indianapolis,American (New),0.013605442176870748,3.5,4.5,221,971
Indianapolis,American (New),0.00484027105517909,3.0,4.5,67,971
Indianapolis,American (New),0.0056657223796034,4.5,4.0,41,1379
Indianapolis,American (New),0.016244314489928524,4.0,4.0,1379,184
Indianapolis,American (New),0.0091164095371669,4.0,3.5,1379,60
Indianapolis,American (New),0.00819672131147541,4.0,4.0,1379,97
Indianapolis,American (New),0.021189336978810664,4.0,4.5,1379,115
Indianapolis,American (New),0.004219409282700422,4.0,3.0,1379,49
Indianapolis,American (New),0.01858513189448441,4.0,4.0,1379,320
Indianapolis,American (New),0.08095676172953081,4.0,4.5,1379,971
Indianapolis,American (New),0.056179775280898875,4.0,4.0,184,97
Indianapolis,American (New),0.023890784982935155,4.0,4.5,184,115
Indianapolis,American (New),0.023914968999114262,4.0,4.5,184,971
Indianapolis,American (New),0.01376597836774828,3.5,4.5,60,971
Indianapolis,American (New),0.024154589371980676,4.0,4.5,97,115
Indianapolis,American (New),0.02005730659025788,4.0,4.5,97,971
Indianapolis,American (New),0.01876172607879925,4.5,4.5,115,971
Indianapolis,American (New),0.018942383583267563,4.0,4.5,320,971
Indianapolis,Sports Bars,0.010570824524312896,3.5,3.5,257,221
Indianapolis,Sports Bars,0.01567398119122257,3.5,3.0,257,67
Indianapolis,Sports Bars,0.0176678445229682,3.5,3.0,221,67
Indianapolis,Cocktail Bars,0.04419889502762431,4.5,4.5,132,57
Indianapolis,Beer Bar,0.027914614121510674,4.0,4.0,441,184
Indianapolis,Beer Bar,0.017013232514177693,4.0,4.0,441,97
Indianapolis,Beer Bar,0.056179775280898875,4.0,4.0,184,97
Indianapolis,Food,0.033444816053511704,4.5,4.0,139,170
Indianapolis,Food,0.01742627345844504,4.5,4.0,139,1379
Indianapolis,Food,0.038461538461538464,4.5,4.0,139,184
Indianapolis,Food,0.02577319587628866,4.5,3.5,139,60
Indianapolis,Food,0.027070063694267517,4.5,4.5,139,506
Indianapolis,Food,0.02608695652173913,4.5,4.0,139,97
Indianapolis,Food,0.07352941176470588,4.5,4.0,139,153
Indianapolis,Food,0.04229607250755287,4.5,4.5,139,206
Indianapolis,Food,0.012658227848101266,4.5,4.0,139,421
Indianapolis,Food,0.08029197080291971,4.5,4.5,139,305
Indianapolis,Food,0.04945054945054945,4.5,4.5,139,52
Indianapolis,Food,0.05405405405405406,4.5,4.5,139,173
Indianapolis,Food,0.031055900621118012,4.5,4.0,139,193
Indianapolis,Food,0.012773722627737226,4.5,4.5,139,971
Indianapolis,Food,0.04371584699453552,4.0,4.5,18,173
Indianapolis,Food,0.008004926108374385,3.5,4.0,258,1379
Indianapolis,Food,0.01141552511415525,3.5,4.0,258,184
Indianapolis,Food,0.0079155672823219,3.5,4.5,258,506
Indianapolis,Food,0.019851116625310174,3.5,4.0,258,153
Indianapolis,Food,0.01358695652173913,3.5,4.5,258,115
Indianapolis,Food,0.024282560706401765,3.5,4.5,258,206
Indianapolis,Food,0.017991004497751123,3.5,4.0,258,421
Indianapolis,Food,0.023636363636363636,3.5,4.5,258,305
Indianapolis,Food,0.02619047619047619,3.5,4.5,258,173
Indianapolis,Food,0.022675736961451247,3.5,4.0,258,193
Indianapolis,Food,0.011363636363636364,3.5,3.5,258,187
Indianapolis,Food,0.009860312243221035,3.5,4.5,258,971
Indianapolis,Food,0.02631578947368421,3.5,4.0,25,170
Indianapolis,Food,0.004291845493562232,3.5,4.0,25,1379
Indianapolis,Food,0.01834862385321101,4.0,4.5,170,163
Indianapolis,Food,0.034482758620689655,4.0,5.0,170,40
Indianapolis,Food,0.023696682464454975,4.0,5.0,170,46
Indianapolis,Food,0.01507208387942333,4.0,4.0,170,1379
Indianapolis,Food,0.028985507246376812,4.0,4.0,170,184
Indianapolis,Food,0.02735562310030395,4.0,4.5,170,506
Indianapolis,Food,0.03088803088803089,4.0,4.0,170,97
Indianapolis,Food,0.025396825396825397,4.0,4.0,170,153
Indianapolis,Food,0.017857142857142856,4.0,4.5,170,115
Indianapolis,Food,0.021739130434782608,4.0,4.5,170,206
Indianapolis,Food,0.041353383458646614,4.0,3.0,170,107
Indianapolis,Food,0.02249134948096886,4.0,4.0,170,421
Indianapolis,Food,0.03260869565217391,4.0,4.5,170,305
Indianapolis,Food,0.04892966360856269,4.0,4.5,170,173
Indianapolis,Food,0.022556390977443608,4.0,4.0,170,102
Indianapolis,Food,0.013966480446927373,4.0,4.0,170,193
Indianapolis,Food,0.028391167192429023,4.0,4.5,170,156
Indianapolis,Food,0.016028495102404273,4.0,4.5,170,971
Indianapolis,Food,0.0035236081747709656,3.5,4.0,45,1379
Indianapolis,Food,0.009823182711198428,4.5,4.0,163,1379
Indianapolis,Food,0.023529411764705882,4.5,4.0,163,184
Indianapolis,Food,0.010574018126888218,4.5,4.5,163,506
Indianapolis,Food,0.027777777777777776,4.5,4.5,163,59
Indianapolis,Food,0.017421602787456445,4.5,4.0,163,421
Indianapolis,Food,0.01079913606911447,4.5,4.5,163,305
Indianapolis,Food,0.052805280528052806,4.5,4.0,163,156
Indianapolis,Food,0.022026431718061675,4.5,5.0,163,69
Indianapolis,Food,0.028225806451612902,4.5,3.5,163,92
Indianapolis,Food,0.026041666666666668,4.5,4.0,163,34
Indianapolis,Food,0.019169329073482427,4.5,4.5,163,156
Indianapolis,Food,0.013404825737265416,4.5,4.5,163,971
Indianapolis,Food,0.022900763358778626,4.5,5.0,163,105
Indianapolis,Food,0.013303769401330377,3.5,4.0,36,421
Indianapolis,Food,0.006802721088435374,3.5,4.0,101,1379
Indianapolis,Food,0.008305647840531562,3.5,4.5,101,506
Indianapolis,Food,0.009671179883945842,3.5,4.0,101,421
Indianapolis,Food,0.017543859649122806,3.5,4.5,101,305
Indianapolis,Food,0.022388059701492536,3.5,4.5,101,173
Indianapolis,Food,0.01730103806228374,3.5,4.0,101,193
Indianapolis,Food,0.02390438247011952,3.5,4.5,101,156
Indianapolis,Food,0.008466603951081843,3.5,4.5,101,971
Indianapolis,Food,0.00496031746031746,4.0,4.5,42,971
Indianapolis,Food,0.0078125,5.0,4.0,40,1379
Indianapolis,Food,0.009242144177449169,5.0,4.5,40,506
Indianapolis,Food,0.02074688796680498,5.0,4.5,40,206
Indianapolis,Food,0.05945945945945946,5.0,4.5,40,156
Indianapolis,Food,0.0069721115537848604,5.0,4.5,40,971
Indianapolis,Food,0.012073863636363636,5.0,4.0,46,1379
Indianapolis,Food,0.014705882352941176,5.0,4.5,46,506
Indianapolis,Food,0.020242914979757085,5.0,4.5,46,206
Indianapolis,Food,0.02188183807439825,5.0,4.0,46,421
Indianapolis,Food,0.020348837209302327,5.0,4.5,46,305
Indianapolis,Food,0.035897435897435895,5.0,4.5,46,156
Indianapolis,Food,0.014970059880239521,5.0,4.5,46,971
Indianapolis,Food,0.016244314489928524,4.0,4.0,1379,184
Indianapolis,Food,0.0091164095371669,4.0,3.5,1379,60
Indianapolis,Food,0.03628367234744365,4.0,4.5,1379,506
Indianapolis,Food,0.00819672131147541,4.0,4.0,1379,97
Indianapolis,Food,0.006298110566829951,4.0,4.5,1379,59
Indianapolis,Food,0.019973368841544607,4.0,4.0,1379,153
Indianapolis,Food,0.021189336978810664,4.0,4.5,1379,115
Indianapolis,Food,0.006788866259334691,4.0,3.5,1379,104
Indianapolis,Food,0.029889538661468484,4.0,4.5,1379,206
Indianapolis,Food,0.0034916201117318434,4.0,3.5,1379,58
Indianapolis,Food,0.0036153289949385392,4.0,4.5,1379,9
Indianapolis,Food,0.00337609723160027,4.0,3.0,1379,107
Indianapolis,Food,0.037463976945244955,4.0,4.0,1379,421
Indianapolis,Food,0.03503380454824831,4.0,4.5,1379,305
Indianapolis,Food,0.008456659619450317,4.0,4.5,1379,52
Indianapolis,Food,0.015042511445389144,4.0,4.5,1379,173
Indianapolis,Food,0.00954328561690525,4.0,4.0,1379,102
Indianapolis,Food,0.003924133420536298,4.0,4.0,1379,156
Indianapolis,Food,0.013296011196641007,4.0,5.0,1379,69
Indianapolis,Food,0.003526093088857546,4.0,4.5,1379,44
Indianapolis,Food,0.0047814207650273225,4.0,3.5,1379,92
Indianapolis,Food,0.0068634179821551134,4.0,4.0,1379,88
Indianapolis,Food,0.020116807268007787,4.0,4.0,1379,193
Indianapolis,Food,0.014248704663212436,4.0,3.5,1379,187
Indianapolis,Food,0.003566333808844508,4.0,3.5,1379,28
Indianapolis,Food,0.02606951871657754,4.0,4.5,1379,156
Indianapolis,Food,0.08095676172953081,4.0,4.5,1379,971
Indianapolis,Food,0.005420054200542005,4.0,5.0,1379,105
Indianapolis,Food,0.007052186177715092,4.0,4.5,1379,49
Indianapolis,Food,0.0035790980672870437,4.0,4.5,1379,23
Indianapolis,Food,0.025222551928783383,4.0,4.5,184,506
Indianapolis,Food,0.056179775280898875,4.0,4.0,184,97
Indianapolis,Food,0.03048780487804878,4.0,4.0,184,153
Indianapolis,Food,0.023890784982935155,4.0,4.5,184,115
Indianapolis,Food,0.03713527851458886,4.0,4.5,184,206
Indianapolis,Food,0.02364864864864865,4.0,4.0,184,421
Indianapolis,Food,0.016597510373443983,4.0,4.5,184,305
Indianapolis,Food,0.025787965616045846,4.0,4.5,184,173
Indianapolis,Food,0.036734693877551024,4.0,5.0,184,69
Indianapolis,Food,0.013623978201634877,4.0,3.5,184,187
Indianapolis,Food,0.01488095238095238,4.0,4.5,184,156
Indianapolis,Food,0.023914968999114262,4.0,4.5,184,971
Indianapolis,Food,0.023076923076923078,3.5,4.5,60,206
Indianapolis,Food,0.025280898876404494,3.5,4.5,60,305
Indianapolis,Food,0.01376597836774828,3.5,4.5,60,971
Indianapolis,Food,0.01174496644295302,4.5,4.0,506,97
Indianapolis,Food,0.01073345259391771,4.5,4.5,506,59
Indianapolis,Food,0.015408320493066256,4.5,4.0,506,153
Indianapolis,Food,0.00975609756097561,4.5,4.5,506,115
Indianapolis,Food,0.022988505747126436,4.5,4.5,506,206
